0.50 , -1.00 , 2
0.50 , -0.90 , 3
0.50 , -0.80 , 3
0.50 , -0.70 , 4
0.50 , -0.60 , 4
0.50 , -0.50 , 5
0.50 , -0.40 , 5
0.50 , -0.30 , 6
0.50 , -0.20 , 5
0.50 , -0.10 , 5
0.50 , -0.00 , 5
0.50 , 0.10 , 5
0.50 , 0.20 , 5
0.50 , 0.30 , 6
0.50 , 0.40 , 5
0.50 , 0.50 , 5
0.50 , 0.60 , 4
0.50 , 0.70 , 4
0.50 , 0.80 , 3
0.50 , 0.90 , 3
0.50 , 1.00 , 2
0.60 , -1.00 , 2
0.60 , -0.90 , 3
0.60 , -0.80 , 3
0.60 , -0.70 , 3
0.60 , -0.60 , 3
0.60 , -0.50 , 3
0.60 , -0.40 , 4
0.60 , -0.30 , 4
0.60 , -0.20 , 4
0.60 , -0.10 , 4
0.60 , -0.00 , 4
0.60 , 0.10 , 4
0.60 , 0.20 , 4
0.60 , 0.30 , 4
0.60 , 0.40 , 4
0.60 , 0.50 , 3
0.60 , 0.60 , 3
0.60 , 0.70 , 3
0.60 , 0.80 , 3
0.60 , 0.90 , 3
0.60 , 1.00 , 2
0.70 , -1.00 , 2
0.70 , -0.90 , 2
0.70 , -0.80 , 3
0.70 , -0.70 , 3
0.70 , -0.60 , 3
0.70 , -0.50 , 3
0.70 , -0.40 , 3
0.70 , -0.30 , 3
0.70 , -0.20 , 3
0.70 , -0.10 , 3
0.70 , -0.00 , 3
0.70 , 0.10 , 3
0.70 , 0.20 , 3
0.70 , 0.30 , 3
0.70 , 0.40 , 3
0.70 , 0.50 , 3
0.70 , 0.60 , 3
0.70 , 0.70 , 3
0.70 , 0.80 , 3
0.70 , 0.90 , 2
0.70 , 1.00 , 2
0.80 , -1.00 , 2
0.80 , -0.90 , 2
0.80 , -0.80 , 2
0.80 , -0.70 , 2
0.80 , -0.60 , 3
0.80 , -0.50 , 3
0.80 , -0.40 , 3
0.80 , -0.30 , 3
0.80 , -0.20 , 3
0.80 , -0.10 , 3
0.80 , -0.00 , 3
0.80 , 0.10 , 3
0.80 , 0.20 , 3
0.80 , 0.30 , 3
0.80 , 0.40 , 3
0.80 , 0.50 , 3
0.80 , 0.60 , 3
0.80 , 0.70 , 2
0.80 , 0.80 , 2
0.80 , 0.90 , 2
0.80 , 1.00 , 2
0.90 , -1.00 , 2
0.90 , -0.90 , 2
0.90 , -0.80 , 2
0.90 , -0.70 , 2
0.90 , -0.60 , 2
0.90 , -0.50 , 2
0.90 , -0.40 , 3
0.90 , -0.30 , 3
0.90 , -0.20 , 3
0.90 , -0.10 , 3
0.90 , -0.00 , 3
0.90 , 0.10 , 3
0.90 , 0.20 , 3
0.90 , 0.30 , 3
0.90 , 0.40 , 3
0.90 , 0.50 , 2
0.90 , 0.60 , 2
0.90 , 0.70 , 2
0.90 , 0.80 , 2
0.90 , 0.90 , 2
0.90 , 1.00 , 2
1.00 , -1.00 , 2
1.00 , -0.90 , 2
1.00 , -0.80 , 2
1.00 , -0.70 , 2
1.00 , -0.60 , 2
1.00 , -0.50 , 2
1.00 , -0.40 , 2
1.00 , -0.30 , 2
1.00 , -0.20 , 2
1.00 , -0.10 , 2
1.00 , -0.00 , 3
1.00 , 0.10 , 2
1.00 , 0.20 , 2
1.00 , 0.30 , 2
1.00 , 0.40 , 2
1.00 , 0.50 , 2
1.00 , 0.60 , 2
1.00 , 0.70 , 2
1.00 , 0.80 , 2
1.00 , 0.90 , 2
1.00 , 1.00 , 2
0.50 , -1.00 , 2
0.50 , -0.90 , 3
0.50 , -0.80 , 3
0.50 , -0.70 , 4
0.50 , -0.60 , 4
0.50 , -0.50 , 5
0.50 , -0.40 , 5
0.50 , -0.30 , 6
0.50 , -0.20 , 5
0.50 , -0.10 , 5
0.50 , -0.00 , 5
0.50 , 0.10 , 5
0.50 , 0.20 , 5
0.50 , 0.30 , 6
0.50 , 0.40 , 5
0.50 , 0.50 , 5
0.50 , 0.60 , 4
0.50 , 0.70 , 4
0.50 , 0.80 , 3
0.50 , 0.90 , 3
0.50 , 1.00 , 2
0.60 , -1.00 , 2
0.60 , -0.90 , 3
0.60 , -0.80 , 3
0.60 , -0.70 , 3
0.60 , -0.60 , 3
0.60 , -0.50 , 3
0.60 , -0.40 , 4
0.60 , -0.30 , 4
0.60 , -0.20 , 4
0.60 , -0.10 , 4
0.60 , -0.00 , 4
0.60 , 0.10 , 4
0.60 , 0.20 , 4
0.60 , 0.30 , 4
0.60 , 0.40 , 4
0.60 , 0.50 , 3
0.60 , 0.60 , 3
0.60 , 0.70 , 3
0.60 , 0.80 , 3
0.60 , 0.90 , 3
0.60 , 1.00 , 2
0.70 , -1.00 , 2
0.70 , -0.90 , 2
0.70 , -0.80 , 3
0.70 , -0.70 , 3
0.70 , -0.60 , 3
0.70 , -0.50 , 3
0.70 , -0.40 , 3
0.70 , -0.30 , 3
0.70 , -0.20 , 3
0.70 , -0.10 , 3
0.70 , -0.00 , 3
0.70 , 0.10 , 3
0.70 , 0.20 , 3
0.70 , 0.30 , 3
0.70 , 0.40 , 3
0.70 , 0.50 , 3
0.70 , 0.60 , 3
0.70 , 0.70 , 3
0.70 , 0.80 , 3
0.70 , 0.90 , 2
0.70 , 1.00 , 2
0.80 , -1.00 , 2
0.80 , -0.90 , 2
0.80 , -0.80 , 2
0.80 , -0.70 , 2
0.80 , -0.60 , 3
0.80 , -0.50 , 3
0.80 , -0.40 , 3
0.80 , -0.30 , 3
0.80 , -0.20 , 3
0.80 , -0.10 , 3
0.80 , -0.00 , 3
0.80 , 0.10 , 3
0.80 , 0.20 , 3
0.80 , 0.30 , 3
0.80 , 0.40 , 3
0.80 , 0.50 , 3
0.80 , 0.60 , 3
0.80 , 0.70 , 2
0.80 , 0.80 , 2
0.80 , 0.90 , 2
0.80 , 1.00 , 2
0.90 , -1.00 , 2
0.90 , -0.90 , 2
0.90 , -0.80 , 2
0.90 , -0.70 , 2
0.90 , -0.60 , 2
0.90 , -0.50 , 2
0.90 , -0.40 , 3
0.90 , -0.30 , 3
0.90 , -0.20 , 3
0.90 , -0.10 , 3
0.90 , -0.00 , 3
0.90 , 0.10 , 3
0.90 , 0.20 , 3
0.90 , 0.30 , 3
0.90 , 0.40 , 3
0.90 , 0.50 , 2
0.90 , 0.60 , 2
0.90 , 0.70 , 2
0.90 , 0.80 , 2
0.90 , 0.90 , 2
0.90 , 1.00 , 2
1.00 , -1.00 , 2
1.00 , -0.90 , 2
1.00 , -0.80 , 2
1.00 , -0.70 , 2
1.00 , -0.60 , 2
1.00 , -0.50 , 2
1.00 , -0.40 , 2
1.00 , -0.30 , 2
1.00 , -0.20 , 2
1.00 , -0.10 , 2
1.00 , -0.00 , 3
1.00 , 0.10 , 2
1.00 , 0.20 , 2
1.00 , 0.30 , 2
1.00 , 0.40 , 2
1.00 , 0.50 , 2
1.00 , 0.60 , 2
1.00 , 0.70 , 2
1.00 , 0.80 , 2
1.00 , 0.90 , 2
1.00 , 1.00 , 2
0.50 , -1.00 , 2
0.50 , -0.90 , 3
0.50 , -0.80 , 3
0.50 , -0.70 , 4
0.50 , -0.60 , 4
0.50 , -0.50 , 5
0.50 , -0.40 , 5
0.50 , -0.30 , 6
0.50 , -0.20 , 5
0.50 , -0.10 , 5
0.50 , -0.00 , 5
0.50 , 0.10 , 5
0.50 , 0.20 , 5
0.50 , 0.30 , 6
0.50 , 0.40 , 5
0.50 , 0.50 , 5
0.50 , 0.60 , 4
0.50 , 0.70 , 4
0.50 , 0.80 , 3
0.50 , 0.90 , 3
0.50 , 1.00 , 2
0.60 , -1.00 , 2
0.60 , -0.90 , 3
